,,Внеоборотные активы,Внеоборотные активы,Внеоборотные активы,Выручка,Выручка,Выручка,Дебиторская задолженность,Дебиторская задолженность,Дебиторская задолженность,Долгосрочные обязательства,Долгосрочные обязательства,Долгосрочные обязательства,Заёмные средства (долгосрочные),Заёмные средства (долгосрочные),Заёмные средства (долгосрочные),Заёмные средства (краткосрочные),Заёмные средства (краткосрочные),Заёмные средства (краткосрочные),Капитал и резервы,Капитал и резервы,Капитал и резервы,Краткосрочные обязательства,Краткосрочные обязательства,Краткосрочные обязательства,Кредиторская задолженность,Кредиторская задолженность,Кредиторская задолженность,Нематериальные активы,Нематериальные активы,Нематериальные активы,Оборотные активы,Оборотные активы,Оборотные активы,Основные средства,Основные средства,Основные средства,Прибыль (убыток) до налогообложения,Прибыль (убыток) до налогообложения,Прибыль (убыток) до налогообложения,Прибыль (убыток) от продажи,Прибыль (убыток) от продажи,Прибыль (убыток) от продажи,Себестоимость продаж,Себестоимость продаж,Себестоимость продаж,Уставный капитал,Уставный капитал,Уставный капитал,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,ПДЗ,ПДЗ,ПДЗ,ПДЗ,ПДЗ,ПДЗ,ПДЗ,ПДЗ,ПДЗ,ПДЗ,ПДЗ
2021,431,9644585.987261146,14374522.29299363,25728025.47770701,347662420.3821656,284724840.7643312,453022929.9363057,37157961.78343949,16474522.29299363,40886624.20382165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,843949.0445859872,13036942.67515923,20546496.81528663,35444585.98726115,58914012.7388535,33184076.43312102,102297452.2292994,58914012.7388535,33184076.43312102,101453503.1847134,0.0,0.0,0.0,62306369.42675159,39356050.95541401,112014012.7388535,9644585.987261146,14374522.29299363,25728025.47770701,7909554.140127388,9474522.29299363,18552229.29936306,7385350.318471338,6284076.433121019,21535668.78980892,292129936.3057325,210133757.9617834,317771337.5796178,127388.5350318471,127388.5350318471,127388.5350318471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,5.0,10.0,Действующая,,,,,,0.0,0.0,0.0,0.0,12101910.82802548,4394904.458598725
2021,432,31434394.9044586,33214012.7388535,44701273.88535032,356184713.3757961,436889171.9745223,778512738.8535031,13773248.40764331,206367515.9235669,219294904.4585987,32715286.62420382,0.0,123555414.0127389,32715286.62420382,0.0,114649681.5286624,7200000.0,139678980.8917197,9937579.617834397,36856050.95541401,58705095.54140127,70371974.52229299,57669426.75159235,266287261.1464968,228349044.5859872,33281528.66242038,62456687.89808917,140401910.8280255,408917.1974522293,964331.2101910828,1145222.929936306,95806369.42675158,291778343.9490446,377575159.2356688,29454777.07006369,30658598.72611465,37532484.07643312,30649044.58598726,32117197.4522293,33879617.8343949,41468152.86624204,47750318.47133758,30607006.36942675,289045859.8726115,350679617.8343949,614664331.210191,6369.426751592357,6369.426751592357,6369.426751592357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,5.0,,,,,,5.0,15.0,Действующая,,,,,,0.0,0.0,1.0,0.0,3184713.375796178,3184713.375796178
2021,433,10204458.59872611,4310191.082802547,13858598.72611465,973982165.6050956,1622625477.707006,2494428025.477707,430553503.1847134,520435031.8471338,877359235.6687897,0.0,3184713.375796178,0.0,0.0,3184713.375796178,0.0,112101.9108280255,132484.076433121,150318.4713375796,141087898.089172,192496815.2866242,569685350.3184713,687876433.1210191,663301910.8280255,622180891.7197452,687763694.2675159,663169426.7515923,622030573.2484076,0.0,0.0,0.0,818759235.6687897,854673248.4076433,1178007643.312102,10204458.59872611,4310191.082802547,13858598.72611465,103552866.2420382,145181528.6624204,321475796.178344,78468152.86624204,62561146.49681529,250552866.2420382,817647770.7006369,1463855414.012739,2068369426.751592,63694.26751592357,63694.26751592357,63694.26751592357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,5.0,Действующая,,,,,,0.0,0.0,0.0,0.0,4458598.726114649,4458598.726114649
2021,434,408298726.1146497,448824840.7643312,578085987.2611464,184908280.2547771,345943312.1019108,556728025.477707,30914649.68152866,36473248.40764331,69199363.05732484,4349044.585987261,5354777.070063694,6916560.50955414,0.0,0.0,0.0,0.0,0.0,12949681.52866242,592352229.299363,639501910.8280255,742791082.8025477,25766242.03821656,75042038.21656051,56621019.10828025,23675796.17834395,71707643.3121019,39005095.54140127,0.0,0.0,0.0,214168789.8089172,271073885.3503184,228242675.1592357,348188535.0318471,351785987.2611465,530668789.8089172,-15835668.78980892,58270063.69426751,131872611.4649681,-7500000.0,51329936.30573248,135323566.8789809,171492356.6878981,266992993.6305732,393552866.2420382,3821656.050955414,3821656.050955414,3821656.050955414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,5.0,Действующая,,,,,,0.0,0.0,0.0,0.0,9554140.127388537,9554140.127388537
2021,437,1798089.171974522,1194904.458598726,603184.7133757961,383545222.9299363,249042675.1592357,251659872.6114649,9436942.675159236,19496815.2866242,13796178.34394904,1273.885350318471,384076.4331210191,384076.4331210191,0.0,0.0,0.0,17197452.22929936,17197452.22929936,19007006.36942675,24166878.98089172,51470063.69426751,62761146.49681529,84160509.55414012,90091719.74522293,79952866.24203822,66963057.32484076,72894267.51592356,60945859.87261146,0.0,0.0,0.0,106530573.2484076,140750955.4140127,142495541.4012739,1798089.171974522,1194904.458598726,600636.9426751592,4763694.267515924,6270700.636942675,4479617.834394904,5603184.713375796,7512101.910828025,6071974.522292993,363792356.6878981,231812101.910828,227812101.910828,191082.8025477707,191082.8025477707,191082.8025477707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,5.0,5.0,15.0,Действующая,,,,,,0.0,1.0,0.0,0.0,955414.0127388536,1910828.025477707
2021,438,2580254.777070064,3252229.299363057,2355414.012738853,61829936.30573248,67768789.8089172,55969426.75159235,19510828.02547771,14159235.66878981,16971974.52229299,1902547.770700637,4944585.987261146,3008917.197452229,0.0,3915286.624203822,2999363.057324841,7006.369426751592,127388.5350318471,127388.5350318471,6681528.662420382,10440127.38853503,22301273.88535032,39297452.22929936,38356687.89808917,45296815.2866242,39290445.85987261,38229299.36305732,45169426.75159235,0.0,0.0,0.0,45301273.88535032,50489171.97452229,68251592.35668789,2580254.777070064,3252229.299363057,2355414.012738853,6410828.025477706,4280891.719745222,12084713.37579618,2784076.433121019,4537579.617834395,8266878.980891719,59045859.87261146,63231210.1910828,47702547.77070063,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,Действующая,,,,,,0.0,0.0,0.0,0.0,1910828.025477707,1910828.025477707
2021,439,21117834.39490446,20641401.27388535,22970700.63694267,148080254.77707,300383439.4904459,565964968.1528662,11798089.17197452,36623566.87898089,73801273.88535032,53217197.4522293,77001273.88535032,151704458.5987261,49864968.15286624,72907643.3121019,141622929.9363057,39490.44585987261,3821.656050955414,3821.656050955414,13768152.86624204,29114649.68152866,35038216.56050956,7078980.891719745,19712738.85350318,36350955.41401274,6246496.815286624,19708917.19745223,36347133.75796178,0.0,0.0,0.0,52945859.87261146,105187261.1464968,200122292.9936306,20988535.03184713,20627388.53503185,22909554.14012739,560509.5541401274,2563694.267515923,3163057.324840764,4480254.777070063,5229936.305732484,2999363.057324841,143600000.0,295153503.1847134,562965605.0955414,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,5.0,,,,,,5.0,15.0,Действующая,,,,,,0.0,0.0,0.0,0.0,3184713.375796178,3184713.375796178
2021,441,59943473885.35032,64298161146.49681,63079342038.21656,4580054777.070064,23754436305.73248,38126110191.0828,10749680891.71975,17667301910.82803,34325700000.0,3508540764.33121,3747116560.509554,2388113375.796178,1808199363.057325,1808199363.057325,0.0,1031031847.133758,0.0,1808199363.057325,63333936942.67516,75810287261.1465,94951121019.10828,10600749044.58599,8811389171.974522,6000107643.312101,4063038853.503184,3488101910.828025,3655468152.866242,973252229.299363,950007006.3694268,879399363.0573248,17499752866.24204,24070631210.19108,40260000000.0,42379438853.50318,44297929936.30573,40409223566.87898,-3781729299.363057,10088655414.01274,19492629936.30573,-1684928662.420382,10305743949.04459,21984331847.13376,4447282802.547771,11138414649.68153,12583184076.43312,9968789.808917196,2557714012.738853,10170063.69426752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,5.0,,,,,,5.0,15.0,Действующая,,,,,,1.0,1.0,1.0,1.0,0.0,86624203.82165605
2021,444,184560509.5541401,211975159.2356688,197343949.044586,242026751.5923567,517528662.4203821,719210191.0828025,80597452.22929937,25329936.30573248,60203821.65605095,270366878.9808917,440216560.5095541,484284713.3757961,270201273.8853503,439451592.3566879,483942038.2165605,3385987.261146497,647770.7006369426,598089.1719745223,-38504458.59872612,-31909554.14012739,-96717197.45222928,157972611.4649681,71317834.39490445,86097452.22929937,146349044.5859873,60671337.57961784,76733757.96178344,0.0,0.0,1352229.299363057,205274522.2929936,267649681.5286624,276321019.1082802,168400000.0,195090445.8598726,170411464.9681529,-101081528.6624204,11912101.91082802,-74436942.67515923,-49205095.54140127,-26434394.9044586,55678343.94904459,225459235.6687898,420111464.9681528,491021019.1082802,3375796.178343949,3375796.178343949,3375796.178343949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,30.0,,,,,,,,,,5.0,,,,,,,,,,,,45.0,Действующая,,,,,,1.0,0.0,0.0,0.0,12738853.50318471,95541401.27388534
2021,445,157946496.8152866,179367515.9235669,279794904.4585987,1004813375.796178,2024946496.815287,1740530573.248408,405342675.1592357,360120382.1656051,554398089.1719745,457472611.4649681,251228662.4203821,25094267.51592357,419882802.5477707,212883439.4904459,110191.0828025478,2547770.700636942,168134394.9044586,402770063.6942675,136641401.2738853,166423566.8789809,404837579.6178344,310808280.2547771,434866878.9808917,803334394.9044585,308260509.5541401,246128662.4203821,378546496.8152866,0.0,0.0,0.0,746975796.1783439,673151592.3566879,953470700.6369426,157946496.8152866,177160509.5541401,273318471.3375796,118685350.3184713,21171337.57961783,251882165.6050955,119914649.6815287,451031847.1337579,226524203.821656,859517834.3949044,1435203184.713376,1338171337.579618,127388.5350318471,127388.5350318471,127388.5350318471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,5.0,,10.0,Действующая,,,,,,1.0,0.0,0.0,0.0,38216560.50955414,42038216.56050956
2021,447,0.0,6833757.961783439,6280254.777070063,0.0,48155414.01273885,53327388.53503185,0.0,3348407.643312102,5437579.617834395,0.0,12921019.10828025,10312738.85350318,0.0,12212101.91082802,10088535.03184713,0.0,0.0,7777070.063694268,0.0,4042038.21656051,5122929.936305732,0.0,3793630.573248407,10275159.23566879,0.0,3793630.573248407,2498089.171974522,0.0,0.0,0.0,0.0,13923566.87898089,19430573.24840764,0.0,6831847.133757962,6259235.668789809,0.0,735668.7898089172,821019.1082802548,0.0,836305.7324840764,1652866.242038216,0.0,47319108.28025477,51674522.29299363,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,5.0,Действующая,,,,,,0.0,0.0,0.0,0.0,1273885.350318471,2547770.700636942
2021,448,204971337.5796178,465157324.8407643,471324840.7643312,6203012101.910828,7088118471.33758,8379533757.961783,552141401.2738854,571242038.2165605,1631052866.242038,19093630.57324841,244120382.1656051,50272611.46496815,0.0,191082802.5477707,0.0,3184.713375796178,150475796.178344,411851592.3566879,1081439490.44586,1414061783.43949,1804331210.191083,1379961783.43949,2261978980.89172,2549071337.579618,1379958598.726115,2082636942.675159,2102069426.751592,221019.1082802548,50955.41401273885,38853.50318471337,2275523566.878981,3455003821.656051,3932350318.471337,188278343.9490446,439219108.2802548,454218471.3375796,274235668.7898089,360981528.6624204,382771974.522293,358730573.2484076,255293630.5732484,816778343.9490446,5169804458.598726,5773019108.280254,6403919745.22293,318471.3375796178,318471.3375796178,318471.3375796178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,5.0,,,,,5.0,,15.0,Действующая,,,,,,0.0,0.0,0.0,0.0,2547770.700636942,2547770.700636942
2021,451,5688535.031847133,7000636.942675159,10038853.50318471,587256050.9554139,550021656.0509554,425058598.7261146,52272611.46496815,34606369.42675159,84527388.53503184,5095541.401273885,0.0,51592.35668789809,5095541.401273885,0.0,0.0,0.0,0.0,0.0,122438853.5031847,145809554.1401274,158202547.7707006,21598726.11464968,29970063.69426752,30859872.61146497,20486624.20382166,29067515.92356688,29663694.26751592,61783.43949044586,49044.58598726115,36305.73248407643,143445222.9299363,168778980.8917197,179074522.2929936,5442038.216560509,6724203.821656051,8687261.146496816,49644585.98726115,69207643.31210192,63337579.61783439,51078980.89171974,70026114.64968152,64617834.39490446,461467515.9235669,410894904.4585987,301804458.5987261,6369.426751592357,6369.426751592357,6369.426751592357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Действующая,,,,,,0.0,0.0,0.0,0.0,2547770.700636942,3439490.445859872
2021,452,876433.1210191082,889808.9171974522,3126751.592356688,370206369.4267516,473740127.388535,491715923.566879,76144585.98726115,61245859.87261146,68701273.88535032,0.0,14649.68152866242,1126114.649681529,0.0,0.0,61146.49681528662,0.0,0.0,397452.229299363,1908280.25477707,5443312.101910828,10861783.43949044,87584076.43312101,111837579.6178344,128577070.0636943,87584076.43312101,111837579.6178344,128179617.8343949,0.0,54777.07006369426,27388.53503184713,88615923.56687897,116405095.5414013,137438853.5031847,876433.1210191082,835031.8471337579,3098726.114649681,2524203.821656051,4887261.146496815,6725477.707006369,2375796.178343949,5294267.515923567,5870063.694267516,347122929.9363057,449073885.3503184,458620382.1656051,6369.426751592357,6369.426751592357,6369.426751592357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,5.0,Действующая,,,,,,0.0,0.0,0.0,0.0,2547770.700636942,3566878.980891719
2021,453,981951592.356688,1714929299.363057,1869365605.095541,919359235.6687896,844808917.1974522,1104342675.159236,500087898.0891719,183638216.5605095,165394904.4585987,727228025.477707,1182207006.369427,1701262420.382165,726482165.6050955,1165759872.611465,1700318471.337579,0.0,86556050.95541401,158084713.3757962,439827388.5350319,503416560.5095541,826981528.6624204,636893630.5732484,670884713.3757962,343254777.0700637,605798089.1719745,556675796.1783439,173392993.6305732,0.0,0.0,0.0,821997452.2292993,641578980.8917197,1002133121.019108,981951592.356688,1714929299.363057,1867708917.197452,58893630.57324841,81362420.3821656,-137502547.7707006,99159235.6687898,88676433.12101911,25380254.77707006,744964968.1528662,657160509.5541401,903342038.2165604,289490445.8598726,289490445.8598726,289490445.8598726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,15.0,Действующая,,,,,,0.0,0.0,0.0,0.0,65286624.20382165,65286624.20382165
2021,454,446575159.2356688,443598089.1719745,440672611.4649681,4157056050.955414,4113765605.095541,4084478343.949044,263724203.821656,289031847.1337579,254602547.7707006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1007245859.872611,1065318471.33758,478856687.8980892,213565605.0955414,211059235.6687898,260426751.5923567,213565605.0955414,211059235.6687898,260426751.5923567,0.0,0.0,0.0,774236305.7324841,832779617.8343948,298610828.0254777,11170063.69426752,8184713.375796178,5267515.923566879,523554777.0700637,506605095.5414013,473007006.3694267,476626751.5923567,459071974.522293,473079617.8343949,3641879617.834395,3613124840.764331,3572818471.337579,2229299.363057325,2229299.363057325,2229299.363057325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,5.0,10.0,Действующая,,,,,,1.0,0.0,0.0,0.0,19108280.25477707,19110191.08280255
2021,455,30342287261.1465,136034199363.0573,353834789171.9745,7851592.356687898,0.0,0.0,2251832484.076433,5824270700.636943,8240908280.254777,20625176433.12102,92990146496.81528,263170107006.3694,19770247770.70064,91805389171.97452,261021749681.5287,0.0,0.0,0.0,11349707006.36943,81408290445.85986,88591431847.13376,921213375.7961783,6122254140.127388,13797089808.9172,905764331.210191,6066140127.388535,13674061146.49681,0.0,0.0,0.0,2553808917.197452,44486491719.74522,11723839490.44586,27915705095.5414,133612613375.7962,340681401273.8853,-471747133.7579618,1638914649.681529,-36893397452.2293,154140.127388535,0.0,0.0,7697452.229299363,0.0,0.0,10175738853.50318,10175738853.50318,10175738853.50318,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,45.0,Действующая,,,,,,1.0,1.0,1.0,1.0,0.0,38216560.50955414
2021,457,0.0,1499363.057324841,17289808.91719745,41192356.68789808,163175159.2356688,222457324.8407643,3143312.101910828,15378980.89171975,12922292.99363057,0.0,791082.8025477707,15470063.69426752,0.0,0.0,15178343.94904459,0.0,0.0,0.0,661146.4968152866,1540127.388535032,2100636.942675159,10952229.29936306,24185987.2611465,20603821.65605095,10952229.29936306,24185987.2611465,20603821.65605095,0.0,0.0,0.0,11613375.79617834,25017834.39490446,20884076.43312102,0.0,1499363.057324841,17289808.91719745,577707.0063694267,1121019.108280255,826751.5923566879,596178.3439490446,1157324.840764331,1008280.25477707,40596178.34394904,162017834.3949045,221449044.5859872,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,5.0,Действующая,,,,,,0.0,0.0,0.0,0.0,0.0,1509554.140127389
2021,458,2450955414.012739,2708277707.006369,3238336942.675159,16086249044.58599,22214770063.69427,20005824203.82166,6225485350.318471,6140222292.99363,5106519745.22293,703839490.4458598,465354777.0700637,318809554.1401274,573248407.6433121,0.0,0.0,1568220382.165605,2604887898.089172,1923566878.980892,2177456687.898089,2377348407.643312,2399535031.847134,10605639490.44586,10845029936.30573,12919445222.92994,8821299363.057325,7637717197.452229,10500282165.60509,0.0,0.0,0.0,11035980254.77707,10979455414.01274,12399452866.24204,2356947770.700637,2290235031.847134,2898464331.210191,135195541.4012739,307328662.4203821,55602547.77070063,162688535.0318471,399065605.0955414,274677707.0063694,15561314012.73885,21451970063.69427,19356125477.707,392212101.910828,392212101.910828,392212101.910828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,5.0,5.0,15.0,Действующая,,,,,,0.0,0.0,1.0,0.0,3821656.050955414,3821656.050955414
2021,459,150955.4140127389,1740127.388535032,1466878.98089172,181400636.9426751,183436305.7324841,272057961.7834395,18922929.93630573,11922292.99363057,91022929.93630572,12738.85350318471,1438216.560509554,956687.898089172,0.0,0.0,0.0,3032484.076433121,2056687.898089172,61424203.82165605,6329299.363057325,7606369.426751592,11740764.33121019,31068152.86624204,46898089.17197452,137658598.7261146,28035668.78980892,44841401.27388535,72367515.92356688,0.0,0.0,0.0,37259235.6687898,54202547.77070063,148889171.9745223,150955.4140127389,1740127.388535032,1466878.98089172,4310191.082802547,2463057.324840764,5809554.140127389,6233757.961783439,6412738.853503184,6429936.305732484,146345859.8726115,164231847.1337579,249163694.2675159,6369.426751592357,6369.426751592357,6369.426751592357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,5.0,Действующая,,,,,,0.0,0.0,0.0,0.0,3184713.375796178,3184713.375796178
2021,460,0.0,2529299.363057325,6793630.573248408,0.0,384956050.955414,442321656.0509554,0.0,43814012.7388535,30924203.82165605,0.0,707006.3694267515,1512101.910828025,0.0,0.0,0.0,0.0,45796178.34394904,44585987.26114649,0.0,3577070.063694268,7109554.140127388,0.0,54642038.21656051,63213375.79617834,0.0,8845859.872611465,18627388.53503185,0.0,0.0,0.0,0.0,56396178.34394904,65041401.27388535,0.0,2529299.363057325,6793630.573248408,0.0,3987261.146496815,4183439.49044586,0.0,5937579.617834395,7243949.044585987,0.0,379018471.3375796,435077707.0063694,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Действующая,,,,,,0.0,0.0,0.0,0.0,0.0,6369426.751592357
2021,461,5043949.044585987,3864331.210191083,10808917.19745223,324852229.299363,252047770.7006369,292616560.5095541,16471974.52229299,12582802.5477707,11603184.7133758,0.0,0.0,2164331.210191083,0.0,0.0,0.0,0.0,4994267.515923567,0.0,25267515.92356688,19243949.04458599,17915286.62420382,36387898.08917198,28451592.3566879,46951592.3566879,36387898.08917198,23457324.84076433,46951592.3566879,7006.369426751592,0.0,104458.5987261147,56611464.96815287,43831210.1910828,56222292.99363057,5036942.675159235,3864331.210191083,10704458.59872611,28642038.21656051,19902547.77070064,33742038.21656051,24582802.5477707,18975159.23566879,30255414.01273885,273995541.4012738,203045859.8726115,237659872.6114649,6369.426751592357,6369.426751592357,6369.426751592357,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,105.0,Действующая,,,,,,0.0,0.0,0.0,0.0,6369426.751592357,6369426.751592357
2021,465,272611.4649681529,340127.3885350318,1014649.681528662,18577707.00636943,31745222.9299363,53215923.56687898,2482802.5477707,2817834.394904458,2859872.611464968,4257324.840764331,3042038.21656051,5254777.070063694,4257324.840764331,3042038.21656051,5254777.070063694,0.0,0.0,0.0,1015286.624203822,2612738.853503184,4631847.133757962,3731847.133757961,7270063.694267516,9764968.152866242,3731847.133757961,7270063.694267516,9764968.152866242,0.0,0.0,0.0,8731847.133757962,12584713.37579618,18636942.67515923,272611.4649681529,340127.3885350318,1014649.681528662,1261783.439490446,1997452.229299363,2745859.872611465,1533121.01910828,2245859.872611465,4526751.592356687,14536305.73248408,26077070.06369426,45891082.80254777,6369.426751592357,6369.426751592357,6369.426751592357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,5.0,,,,,,,10.0,Действующая,,,,,,1.0,0.0,0.0,0.0,955414.0127388536,3184713.375796178
2021,466,0.0,2621656.050955414,3081528.662420382,0.0,72054777.0700637,64406369.42675159,0.0,14303184.7133758,16094267.51592357,0.0,6494267.515923566,6242038.216560509,0.0,6461783.439490446,6209554.140127388,0.0,0.0,2351592.356687898,0.0,4928662.420382165,5561783.439490446,0.0,7317197.452229299,14657324.84076433,0.0,7317197.452229299,12305732.48407643,0.0,0.0,0.0,0.0,16118471.33757962,23378980.89171974,0.0,2621656.050955414,3073885.350318471,0.0,1510191.082802548,792356.6878980892,0.0,2535031.847133758,1912738.853503185,0.0,69519745.22292994,62493630.57324841,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,5.0,,,,,,,10.0,Действующая,,,,,,0.0,0.0,0.0,0.0,1273885.350318471,2547770.700636942
2021,467,636.9426751592356,26751.5923566879,104458.5987261147,10310828.02547771,67198089.17197452,79673248.4076433,335031.847133758,7070063.694267516,13821019.10828025,0.0,3248407.643312102,797452.229299363,0.0,3248407.643312102,797452.229299363,0.0,0.0,0.0,215923.5668789809,984076.433121019,3589808.917197452,2763694.267515923,4618471.337579617,15433121.01910828,2763694.267515923,4618471.337579617,15433121.01910828,0.0,0.0,0.0,2978343.949044586,8824203.82165605,19715286.62420382,0.0,0.0,62420.38216560509,235668.7898089172,960509.5541401274,2901273.885350318,254140.127388535,1115923.566878981,4180891.719745223,8629299.363057325,54540764.33121019,63248407.6433121,6369.426751592357,6369.426751592357,6369.426751592357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,5.0,Действующая,,,,,,0.0,0.0,0.0,0.0,3503184.713375796,3503184.713375796
2021,468,1037579.617834395,1607643.312101911,9552229.299363056,46459235.6687898,50668152.86624204,137871337.5796178,1305095.541401274,2722929.936305732,11084076.43312102,0.0,0.0,5355414.012738854,0.0,0.0,0.0,12738.85350318471,12738.85350318471,12738.85350318471,2796178.343949045,4215286.624203822,9589808.917197453,1780891.719745223,4989808.917197452,9504458.598726114,1768152.866242038,4977070.063694268,9491719.74522293,0.0,0.0,0.0,3539490.445859872,7596815.286624203,14898089.17197452,1037579.617834395,1607643.312101911,9552229.299363056,8042675.159235668,1754140.127388535,6543312.101910828,8003821.656050955,1805095.541401274,5357961.78343949,38455414.01273885,43334394.9044586,123209554.1401274,0.0,6369.426751592357,6369.426751592357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,5.0,Действующая,,,,,,0.0,0.0,0.0,0.0,1910828.025477707,1910828.025477707
2021,469,0.0,0.0,452866.2420382166,53302547.77070063,50398726.11464968,280147770.7006369,8575796.178343948,9328025.477707006,21919108.28025478,0.0,5703821.656050955,8257961.78343949,0.0,5703821.656050955,8257961.78343949,0.0,0.0,0.0,542675.1592356687,1077707.006369427,3001273.885350318,9030573.248407643,8143312.101910828,36439490.44585987,9030573.248407643,8143312.101910828,36439490.44585987,0.0,0.0,0.0,9573248.407643313,14924840.76433121,47245859.87261146,0.0,0.0,452866.2420382166,1026114.649681529,1175159.23566879,2192993.630573248,1720382.165605095,2539490.445859873,-10101273.88535032,51582165.60509554,47859235.6687898,290249044.5859873,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,5.0,,,,,,5.0,15.0,Действующая,,,,,,0.0,0.0,0.0,0.0,5732484.076433121,5732484.076433121
2021,470,2700935031.847134,10527333121.01911,39529255414.01274,135091719.7452229,4900922292.99363,25201396178.34395,679273885.3503184,2373710191.082802,6815079617.834394,84028662.42038216,199235668.7898089,1117438216.560509,0.0,0.0,0.0,63694.26751592357,63694.26751592357,12567169426.75159,6191438853.503184,18184666242.03822,20333793630.57325,871982802.5477706,2877456687.898089,29033814012.73885,857828662.4203821,2687237579.617834,15948404458.59873,9750318.47133758,31147133.75796178,1636544585.987261,4446515286.624204,10734025477.70701,10955790445.85987,2691184713.375796,10480705732.48408,37287607643.3121,-155953503.1847134,-1001570063.694268,2713152229.299363,-231915286.6242038,-1130356050.955414,2728396178.343949,324517834.3949044,5600858598.726114,21257133121.01911,3399363.057324841,640342038.2165605,640342038.2165605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Действующая,,,,,,0.0,1.0,1.0,1.0,44585987.26114649,44585987.26114649
